Product Name,Brand,Price,Image URL,is_girly
Dove Beauty Advanced Care Apple & White Tea 72-Hour Women's Antiperspirant & Deodorant Dry Spray - 3.8oz,Dove Beauty,$10.99,https://target.scene7.com/is/image/Target/GUEST_6a9ad590-954a-491b-8864-d86c9aa74490?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
Secret Clinical Strength Clear Gel Antiperspirant and Deodorant for Women - Clean Lavender - 2.6oz,Secret,$14.59,https://target.scene7.com/is/image/Target/GUEST_a3dca292-d3ac-45f3-8ef5-1cc277bb6177?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Saltair Santal Bloom Serum Deodorant - 5% AHA - 1.7 fl oz,Saltair,$13.49,https://target.scene7.com/is/image/Target/GUEST_a2a47587-a19c-43a4-a6f0-ac06ef0e6e0e?qlt=65&fmt=pjpeg&hei=350&wid=350,no
"Secret Solid Antiperspirant and Deodorant, Powder Fresh Scent - 2.7oz/2ct",Secret,$7.89,https://target.scene7.com/is/image/Target/GUEST_5a987d08-0d09-46fd-a12e-004907a3baa1?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Clinical Strength Soft Solid Antiperspirant & Deodorant - Active Fresh - 2.6oz,Secret,$14.59,https://target.scene7.com/is/image/Target/GUEST_e2e23a18-bd00-4e8e-bee6-51c066ec935c?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Old Spice Men's Deodorant Aluminum-Free Fiji with Palm Tree - 3oz,Old Spice,$8.89,https://target.scene7.com/is/image/Target/GUEST_d5c72533-2098-42ab-9ed0-cf25e3a34164?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Native Deodorant - Ocean & Timber - Aluminum Free - 2.65 oz,Native,$14.59,https://target.scene7.com/is/image/Target/GUEST_e297a41d-97eb-4176-8b56-866e3c2076a8?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Clinical Strength Completely Clean Invisible Solid Antiperspirant and Deodorant for Women - Fresh Scent - Trial Size - 0.5oz,Secret,$2.99,https://target.scene7.com/is/image/Target/GUEST_7a95aee0-41e8-4876-bd2b-0f7be9fc324b?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Old Spice Men's Deep Sea with Ocean Elements Antiperspirant & Deodorant - 2.6oz,Old Spice,$8.89,https://target.scene7.com/is/image/Target/GUEST_6cf93cf1-6a31-4742-a38f-e8502fae9911?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Invisible Solid Antiperspirant and Deodorant - Powder Fresh Twin Pack - 2.6oz/2ct,Secret,$7.89,https://target.scene7.com/is/image/Target/GUEST_9b7e78bc-1331-450d-9a49-16040d8e23d1?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Native Deodorant - Citrus & Herbal Musk - Aluminum Free - 2.65 oz,Native,$14.59,https://target.scene7.com/is/image/Target/GUEST_4421a83d-1628-47da-9b6c-00c3c58aca9d?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Powder Fresh Invisible Solid Antiperspirant & Deodorant - 2.6oz,Secret,$4.59,https://target.scene7.com/is/image/Target/GUEST_c65c3ec5-5842-42a5-9ebb-ad213dd416e5?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Old Spice Hardest Working Collection Sweat Defense Antiperspirant & Deodorant Pure Sport Plus Twin Pack - 2.6oz,Old Spice,$15.29,https://target.scene7.com/is/image/Target/GUEST_7741f9e2-a50b-46c9-9219-4856648ea832?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Secret Invisible Solid Antiperspirant & Deodorant - Waterlily Scent - 2.6oz,Secret,$7.69,https://target.scene7.com/is/image/Target/GUEST_cf4d215c-550a-4412-86e6-cd39cfc3640e?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Dove Beauty Aluminum Free Whole Body Deodorant Anti-Chafe Stick - Coconut & Vanilla - 2.6oz,Dove Beauty,$14.69,https://target.scene7.com/is/image/Target/GUEST_b10886cd-8105-4cce-a792-47a59d885b20?qlt=65&fmt=pjpeg&hei=350&wid=350,no
Lume Whole Body Women's Deodorant - Smooth Solid Stick - Aluminum Free  - Peony Rose Scent - 2.6oz,Lume,$14.99,https://target.scene7.com/is/image/Target/GUEST_d520fd43-8e68-4cde-9332-8990412a6d30?qlt=65&fmt=pjpeg&hei=350&wid=350,yes
